kolesa_id,body_type,img_filename,target
222672052,Кроссовер,222672052.webp,1
222671665,Кроссовер,222671665.webp,1
210556140,Кроссовер,210556140.webp,1
221973322,Седан,221973322.webp,0
222670808,Седан,222670808.webp,0
222669528,Седан,222669528.webp,0
218468786,Седан,218468786.webp,0
215889244,Внедорожник,215889244.webp,1
179826572,Седан,179826572.webp,0
222668581,Внедорожник,222668581.webp,1
222668534,Внедорожник,222668534.webp,1
184013763,Кроссовер,184013763.webp,1
216550081,Седан,216550081.webp,0
217136861,Кроссовер,217136861.webp,1
208577759,Внедорожник,208577759.webp,1
222667751,Внедорожник,222667751.webp,1
211258851,Внедорожник,211258851.webp,1
222667823,Седан,222667823.webp,0
222667271,Кроссовер,222667271.webp,1
222666269,Седан,222666269.webp,0
200134347,Кроссовер,200134347.webp,1
222665838,Кроссовер,222665838.webp,1
220587462,Кроссовер,220587462.webp,1
222665048,Кроссовер,222665048.webp,1
220586224,Внедорожник,220586224.webp,1
219880665,Седан,219880665.webp,0
185456883,Седан,185456883.webp,0
222666321,Седан,222666321.webp,0
222643840,Седан,222643840.webp,0
222587945,Кроссовер,222587945.webp,1
222585988,Седан,222585988.webp,0
167597024,Кроссовер,167597024.webp,1
221403650,Кроссовер,221403650.webp,1
222367703,Седан,222367703.webp,0
218851046,Седан,218851046.webp,0
221365294,Седан,221365294.webp,0
222059307,Кроссовер,222059307.webp,1
216073967,Кроссовер,216073967.webp,1
220138982,Кроссовер,220138982.webp,1
222073172,Кроссовер,222073172.webp,1
222589938,Седан,222589938.webp,0
221587552,Седан,221587552.webp,0
219850066,Кроссовер,219850066.webp,1
182055084,Кроссовер,182055084.webp,1
221223394,Седан,221223394.webp,0
221118446,Кроссовер,221118446.webp,1
222462820,Кроссовер,222462820.webp,1
183832526,Кроссовер,183832526.webp,1
220992586,Кроссовер,220992586.webp,1
222528662,Седан,222528662.webp,0
204348274,Седан,204348274.webp,0
222569301,Седан,222569301.webp,0
217860594,Седан,217860594.webp,0
222329628,Кроссовер,222329628.webp,1
221190777,Кроссовер,221190777.webp,1
220992479,Кроссовер,220992479.webp,1
208986388,Кроссовер,208986388.webp,1
214327822,Седан,214327822.webp,0
209917320,Кроссовер,209917320.webp,1
222637811,Кроссовер,222637811.webp,1
222566840,Седан,222566840.webp,0
217824723,Седан,217824723.webp,0
219529582,Седан,219529582.webp,0
219655930,Седан,219655930.webp,0
220282629,Седан,220282629.webp,0
222485785,Седан,222485785.webp,0
222589503,Седан,222589503.webp,0
222572532,Седан,222572532.webp,0
221631953,Седан,221631953.webp,0
221631202,Внедорожник,221631202.webp,1
222691425,Седан,222691425.webp,0
221522084,Седан,221522084.webp,0
222684637,Седан,222684637.webp,0
220195767,Седан,220195767.webp,0
214440535,Седан,214440535.webp,0
222291127,Кроссовер,222291127.webp,1
220673261,Кроссовер,220673261.webp,1
222713022,Седан,222713022.webp,0
222711664,Седан,222711664.webp,0
178679207,Седан,178679207.webp,0
221788545,Внедорожник,221788545.webp,1
222518334,Седан,222518334.webp,0
222714760,Кроссовер,222714760.webp,1
222386901,Седан,222386901.webp,0
222344514,Седан,222344514.webp,0
216003872,Седан,216003872.webp,0
222718402,Седан,222718402.webp,0
221558471,Внедорожник,221558471.webp,1
219956208,Седан,219956208.webp,0
222713098,Внедорожник,222713098.webp,1
214900722,Седан,214900722.webp,0
211024879,Седан,211024879.webp,0
222932680,Седан,222932680.webp,0
222907180,Седан,222907180.webp,0
213985848,Внедорожник,213985848.webp,1
222843868,Седан,222843868.webp,0
206431476,Кроссовер,206431476.webp,1
219436384,Внедорожник,219436384.webp,1
222547003,Кроссовер,222547003.webp,1
222567594,Седан,222567594.webp,0
218927556,Кроссовер,218927556.webp,1
222106283,Внедорожник,222106283.webp,1
219329661,Седан,219329661.webp,0
221971955,Седан,221971955.webp,0
221943986,Кроссовер,221943986.webp,1
222859765,Седан,222859765.webp,0
214305001,Седан,214305001.webp,0
218179119,Внедорожник,218179119.webp,1
222890644,Внедорожник,222890644.webp,1
221546348,Внедорожник,221546348.webp,1
222882469,Кроссовер,222882469.webp,1
222874121,Внедорожник,222874121.webp,1
222865538,Кроссовер,222865538.webp,1
222838476,Кроссовер,222838476.webp,1
222644263,Кроссовер,222644263.webp,1
222268958,Кроссовер,222268958.webp,1
220820631,Седан,220820631.webp,0
222630472,Седан,222630472.webp,0
222088392,Внедорожник,222088392.webp,1
216111984,Кроссовер,216111984.webp,1
191708798,Кроссовер,191708798.webp,1
218866515,Седан,218866515.webp,0
222491948,Седан,222491948.webp,0
171325973,Внедорожник,171325973.webp,1
218356223,Кроссовер,218356223.webp,1
219652519,Кроссовер,219652519.webp,1
219532733,Внедорожник,219532733.webp,1
222810906,Внедорожник,222810906.webp,1
222456916,Внедорожник,222456916.webp,1
216045098,Внедорожник,216045098.webp,1
221923235,Внедорожник,221923235.webp,1
222380616,Седан,222380616.webp,0
201923361,Седан,201923361.webp,0
221474819,Внедорожник,221474819.webp,1
206739929,Седан,206739929.webp,0
222021754,Внедорожник,222021754.webp,1
221990969,Внедорожник,221990969.webp,1
222316105,Седан,222316105.webp,0
222667562,Внедорожник,222667562.webp,1
222668117,Седан,222668117.webp,0
218290952,Кроссовер,218290952.webp,1
221527130,Кроссовер,221527130.webp,1
222188919,Седан,222188919.webp,0
222035033,Кроссовер,222035033.webp,1
220190767,Кроссовер,220190767.webp,1
221892890,Седан,221892890.webp,0
222147924,Внедорожник,222147924.webp,1
215316454,Внедорожник,215316454.webp,1
222654158,Седан,222654158.webp,0
221703407,Кроссовер,221703407.webp,1
180340239,Седан,180340239.webp,0
213651638,Седан,213651638.webp,0
222899051,Седан,222899051.webp,0
222877065,Седан,222877065.webp,0
222875158,Внедорожник,222875158.webp,1
222865405,Кроссовер,222865405.webp,1
222534330,Седан,222534330.webp,0
222857281,Седан,222857281.webp,0
206991076,Седан,206991076.webp,0
222841216,Седан,222841216.webp,0
221853971,Седан,221853971.webp,0
222728968,Кроссовер,222728968.webp,1
221249797,Внедорожник,221249797.webp,1
222491746,Седан,222491746.webp,0
222121644,Седан,222121644.webp,0
222285656,Седан,222285656.webp,0
219836937,Седан,219836937.webp,0
222014414,Седан,222014414.webp,0
216318126,Внедорожник,216318126.webp,1
201791931,Седан,201791931.webp,0
219687187,Внедорожник,219687187.webp,1
218407115,Седан,218407115.webp,0
221245993,Внедорожник,221245993.webp,1
220702909,Седан,220702909.webp,0
221234740,Седан,221234740.webp,0
216936319,Седан,216936319.webp,0
221678233,Седан,221678233.webp,0
200963843,Седан,200963843.webp,0
220732327,Седан,220732327.webp,0
184167955,Внедорожник,184167955.webp,1
215295957,Седан,215295957.webp,0
220128305,Седан,220128305.webp,0
221974192,Кроссовер,221974192.webp,1
221945199,Кроссовер,221945199.webp,1
221611288,Седан,221611288.webp,0
219767812,Седан,219767812.webp,0
213848112,Седан,213848112.webp,0
221563828,Седан,221563828.webp,0
221842612,Внедорожник,221842612.webp,1
213434925,Седан,213434925.webp,0
221477992,Внедорожник,221477992.webp,1
219767188,Седан,219767188.webp,0
222464247,Седан,222464247.webp,0
217100615,Седан,217100615.webp,0
222410292,Седан,222410292.webp,0
222339501,Седан,222339501.webp,0
222049307,Внедорожник,222049307.webp,1
221284901,Седан,221284901.webp,0
216251406,Внедорожник,216251406.webp,1
221058754,Седан,221058754.webp,0
222048429,Кроссовер,222048429.webp,1
222421544,Седан,222421544.webp,0
221986348,Седан,221986348.webp,0
188751093,Седан,188751093.webp,0
138403168,Внедорожник,138403168.webp,1
222257856,Седан,222257856.webp,0
221870198,Седан,221870198.webp,0
222449147,Седан,222449147.webp,0
220248174,Седан,220248174.webp,0
220118067,Внедорожник,220118067.webp,1
221835633,Седан,221835633.webp,0
221688702,Седан,221688702.webp,0
222128805,Седан,222128805.webp,0
215756090,Внедорожник,215756090.webp,1
221175605,Седан,221175605.webp,0
222433502,Седан,222433502.webp,0
193009786,Седан,193009786.webp,0
222392492,Седан,222392492.webp,0
215611644,Седан,215611644.webp,0
221310442,Кроссовер,221310442.webp,1
219826104,Седан,219826104.webp,0
222148593,Кроссовер,222148593.webp,1
219275327,Кроссовер,219275327.webp,1
186305131,Седан,186305131.webp,0
221956131,Седан,221956131.webp,0
216333376,Внедорожник,216333376.webp,1
213446835,Седан,213446835.webp,0
221378095,Внедорожник,221378095.webp,1
222481158,Седан,222481158.webp,0
216520373,Седан,216520373.webp,0
222195128,Седан,222195128.webp,0
221734703,Внедорожник,221734703.webp,1
215054434,Седан,215054434.webp,0
220417991,Седан,220417991.webp,0
221966660,Седан,221966660.webp,0
222380633,Седан,222380633.webp,0
204131177,Седан,204131177.webp,0
221921252,Седан,221921252.webp,0
220555354,Внедорожник,220555354.webp,1
222370232,Внедорожник,222370232.webp,1
222356432,Седан,222356432.webp,0
222224579,Седан,222224579.webp,0
153150827,Внедорожник,153150827.webp,1
221995202,Седан,221995202.webp,0
217985394,Седан,217985394.webp,0
182859802,Седан,182859802.webp,0
219677798,Седан,219677798.webp,0
220714308,Седан,220714308.webp,0
218945716,Внедорожник,218945716.webp,1
219849625,Седан,219849625.webp,0
219435206,Седан,219435206.webp,0
222323666,Седан,222323666.webp,0
216090614,Внедорожник,216090614.webp,1
222440848,Седан,222440848.webp,0
222475181,Седан,222475181.webp,0
222472591,Седан,222472591.webp,0
222374172,Седан,222374172.webp,0
221128455,Внедорожник,221128455.webp,1
188052065,Седан,188052065.webp,0
209215340,Внедорожник,209215340.webp,1
211512384,Седан,211512384.webp,0
220793103,Седан,220793103.webp,0
209124529,Седан,209124529.webp,0
221993398,Седан,221993398.webp,0
215410422,Внедорожник,215410422.webp,1
222086378,Внедорожник,222086378.webp,1
220396876,Седан,220396876.webp,0
221595510,Седан,221595510.webp,0
222238200,Седан,222238200.webp,0
210892010,Седан,210892010.webp,0
221594121,Внедорожник,221594121.webp,1
212985755,Седан,212985755.webp,0
219959875,Внедорожник,219959875.webp,1
221818809,Внедорожник,221818809.webp,1
218905644,Седан,218905644.webp,0
221583133,Кроссовер,221583133.webp,1
221375487,Седан,221375487.webp,0
200619386,Седан,200619386.webp,0
201723326,Седан,201723326.webp,0
217151477,Седан,217151477.webp,0
221919251,Седан,221919251.webp,0
222272424,Внедорожник,222272424.webp,1
222396453,Седан,222396453.webp,0
222379390,Седан,222379390.webp,0
212473785,Внедорожник,212473785.webp,1
195951784,Седан,195951784.webp,0
221404865,Седан,221404865.webp,0
222386905,Седан,222386905.webp,0
222111591,Седан,222111591.webp,0
216603933,Седан,216603933.webp,0
221798768,Седан,221798768.webp,0
221380794,Внедорожник,221380794.webp,1
206218339,Внедорожник,206218339.webp,1
217924574,Седан,217924574.webp,0
222252316,Седан,222252316.webp,0
204940884,Седан,204940884.webp,0
220267067,Седан,220267067.webp,0
222167401,Седан,222167401.webp,0
221729168,Седан,221729168.webp,0
222389088,Седан,222389088.webp,0
219210063,Седан,219210063.webp,0
219735734,Внедорожник,219735734.webp,1
182580901,Внедорожник,182580901.webp,1
220568029,Внедорожник,220568029.webp,1
208690542,Внедорожник,208690542.webp,1
204093595,Кроссовер,204093595.webp,1
221668431,Седан,221668431.webp,0
215200745,Седан,215200745.webp,0
221656029,Седан,221656029.webp,0
172749952,Внедорожник,172749952.webp,1
221884675,Седан,221884675.webp,0
222162316,Кроссовер,222162316.webp,1
221295284,Кроссовер,221295284.webp,1
222257339,Седан,222257339.webp,0
216644913,Седан,216644913.webp,0
204080474,Внедорожник,204080474.webp,1
221343138,Седан,221343138.webp,0
222155559,Кроссовер,222155559.webp,1
218184717,Седан,218184717.webp,0
220017100,Внедорожник,220017100.webp,1
219947774,Седан,219947774.webp,0
222154152,Кроссовер,222154152.webp,1
217376774,Кроссовер,217376774.webp,1
217853570,Седан,217853570.webp,0
215442066,Седан,215442066.webp,0
220482772,Седан,220482772.webp,0
219833858,Седан,219833858.webp,0
173821984,Внедорожник,173821984.webp,1
219985909,Седан,219985909.webp,0
221359502,Седан,221359502.webp,0
211349710,Кроссовер,211349710.webp,1
221110768,Седан,221110768.webp,0
222516756,Седан,222516756.webp,0
220839212,Внедорожник,220839212.webp,1
215161087,Внедорожник,215161087.webp,1
222327319,Седан,222327319.webp,0
221696177,Седан,221696177.webp,0
220845773,Седан,220845773.webp,0
219284189,Седан,219284189.webp,0
222521471,Седан,222521471.webp,0
222133954,Седан,222133954.webp,0
217783274,Внедорожник,217783274.webp,1
222522816,Седан,222522816.webp,0
222205129,Седан,222205129.webp,0
220580989,Седан,220580989.webp,0
219881792,Кроссовер,219881792.webp,1
219642358,Седан,219642358.webp,0
178998959,Внедорожник,178998959.webp,1
186075672,Седан,186075672.webp,0
222531785,Седан,222531785.webp,0
219802771,Внедорожник,219802771.webp,1
222530719,Седан,222530719.webp,0
195803797,Седан,195803797.webp,0
217235269,Внедорожник,217235269.webp,1
155620762,Седан,155620762.webp,0
217420699,Седан,217420699.webp,0
222529066,Седан,222529066.webp,0
222528434,Седан,222528434.webp,0
222526728,Седан,222526728.webp,0
219786050,Седан,219786050.webp,0
220928699,Седан,220928699.webp,0
222526190,Седан,222526190.webp,0
222525286,Седан,222525286.webp,0
222766723,Седан,222766723.webp,0
222915894,Седан,222915894.webp,0
222895984,Седан,222895984.webp,0
222472250,Седан,222472250.webp,0
192188017,Кроссовер,192188017.webp,1
222877827,Седан,222877827.webp,0
222447477,Седан,222447477.webp,0
222362193,Седан,222362193.webp,0
222515121,Седан,222515121.webp,0
218076837,Седан,218076837.webp,0
221509663,Седан,221509663.webp,0
220876733,Седан,220876733.webp,0
221966465,Седан,221966465.webp,0
220856577,Кроссовер,220856577.webp,1
221604531,Кроссовер,221604531.webp,1
221707535,Седан,221707535.webp,0
222809882,Кроссовер,222809882.webp,1
222444698,Седан,222444698.webp,0
222356893,Седан,222356893.webp,0
187245079,Седан,187245079.webp,0
221466514,Седан,221466514.webp,0
220263987,Кроссовер,220263987.webp,1
222092872,Седан,222092872.webp,0
222136778,Седан,222136778.webp,0
222110340,Седан,222110340.webp,0
217693933,Кроссовер,217693933.webp,1
220693683,Седан,220693683.webp,0
221487385,Кроссовер,221487385.webp,1
168617135,Седан,168617135.webp,0
222596640,Седан,222596640.webp,0
200242089,Кроссовер,200242089.webp,1
222309064,Седан,222309064.webp,0
221501758,Кроссовер,221501758.webp,1
174617784,Седан,174617784.webp,0
221298275,Седан,221298275.webp,0
220765966,Седан,220765966.webp,0
222541456,Кроссовер,222541456.webp,1
222338258,Седан,222338258.webp,0
222467881,Седан,222467881.webp,0
222917856,Седан,222917856.webp,0
222893740,Кроссовер,222893740.webp,1
222884791,Седан,222884791.webp,0
198460638,Седан,198460638.webp,0
195127066,Кроссовер,195127066.webp,1
222421447,Кроссовер,222421447.webp,1
222421312,Седан,222421312.webp,0
220997511,Кроссовер,220997511.webp,1
218288425,Седан,218288425.webp,0
221829535,Кроссовер,221829535.webp,1
217005437,Седан,217005437.webp,0
206420089,Кроссовер,206420089.webp,1
222377668,Седан,222377668.webp,0
218336631,Седан,218336631.webp,0
222240348,Седан,222240348.webp,0
221997956,Кроссовер,221997956.webp,1
221406702,Кроссовер,221406702.webp,1
221093473,Седан,221093473.webp,0
221482902,Седан,221482902.webp,0
217799330,Седан,217799330.webp,0
222313082,Кроссовер,222313082.webp,1
220642300,Седан,220642300.webp,0
221180987,Седан,221180987.webp,0
221060735,Кроссовер,221060735.webp,1
220129249,Кроссовер,220129249.webp,1
218764531,Кроссовер,218764531.webp,1
209707491,Седан,209707491.webp,0
221742899,Внедорожник,221742899.webp,1
219383883,Седан,219383883.webp,0
221466070,Седан,221466070.webp,0
218136762,Внедорожник,218136762.webp,1
218059319,Седан,218059319.webp,0
222021207,Седан,222021207.webp,0
195954632,Внедорожник,195954632.webp,1
216009783,Седан,216009783.webp,0
219897795,Седан,219897795.webp,0
220055330,Внедорожник,220055330.webp,1
222351659,Седан,222351659.webp,0
222344201,Седан,222344201.webp,0
195711159,Седан,195711159.webp,0
222139346,Седан,222139346.webp,0
207132388,Кроссовер,207132388.webp,1
221324927,Седан,221324927.webp,0
221105339,Кроссовер,221105339.webp,1
219046136,Седан,219046136.webp,0
222318599,Седан,222318599.webp,0
222290441,Внедорожник,222290441.webp,1
220934393,Седан,220934393.webp,0
220627989,Внедорожник,220627989.webp,1
183786055,Внедорожник,183786055.webp,1
195798289,Седан,195798289.webp,0
218687221,Внедорожник,218687221.webp,1
219448697,Внедорожник,219448697.webp,1
212615068,Седан,212615068.webp,0
222376017,Кроссовер,222376017.webp,1
222371522,Седан,222371522.webp,0
222083523,Седан,222083523.webp,0
222312978,Седан,222312978.webp,0
222247662,Седан,222247662.webp,0
220108198,Седан,220108198.webp,0
216806234,Седан,216806234.webp,0
216753028,Седан,216753028.webp,0
197106827,Седан,197106827.webp,0
221010709,Седан,221010709.webp,0
219625998,Седан,219625998.webp,0
221912793,Седан,221912793.webp,0
218711442,Кроссовер,218711442.webp,1
200543115,Седан,200543115.webp,0
220350805,Седан,220350805.webp,0
169523192,Внедорожник,169523192.webp,1
116050070,Седан,116050070.webp,0
222403097,Седан,222403097.webp,0
222428597,Седан,222428597.webp,0
222427964,Кроссовер,222427964.webp,1
222427704,Внедорожник,222427704.webp,1
216792626,Кроссовер,216792626.webp,1
222427007,Внедорожник,222427007.webp,1
222425215,Кроссовер,222425215.webp,1
222424888,Кроссовер,222424888.webp,1
220012459,Кроссовер,220012459.webp,1
221763671,Кроссовер,221763671.webp,1
222181995,Кроссовер,222181995.webp,1
222422756,Внедорожник,222422756.webp,1
222420149,Кроссовер,222420149.webp,1
222276070,Седан,222276070.webp,0
179277004,Седан,179277004.webp,0
222176443,Кроссовер,222176443.webp,1
222275029,Кроссовер,222275029.webp,1
222417670,Внедорожник,222417670.webp,1
221916984,Внедорожник,221916984.webp,1
220067158,Внедорожник,220067158.webp,1
198235738,Внедорожник,198235738.webp,1
221708559,Внедорожник,221708559.webp,1
221786980,Внедорожник,221786980.webp,1
221719501,Кроссовер,221719501.webp,1
222410773,Внедорожник,222410773.webp,1
221110539,Внедорожник,221110539.webp,1
219165783,Седан,219165783.webp,0
222326257,Седан,222326257.webp,0
220152915,Кроссовер,220152915.webp,1
221246303,Седан,221246303.webp,0
221947899,Внедорожник,221947899.webp,1
222109275,Кроссовер,222109275.webp,1
221883047,Внедорожник,221883047.webp,1
221804368,Внедорожник,221804368.webp,1
218296679,Седан,218296679.webp,0
219951896,Внедорожник,219951896.webp,1
221681094,Внедорожник,221681094.webp,1
214604994,Кроссовер,214604994.webp,1
221551924,Внедорожник,221551924.webp,1
220859596,Кроссовер,220859596.webp,1
208218227,Кроссовер,208218227.webp,1
222035682,Седан,222035682.webp,0
220594787,Кроссовер,220594787.webp,1
216815056,Внедорожник,216815056.webp,1
214602427,Внедорожник,214602427.webp,1
222006662,Седан,222006662.webp,0
220836855,Седан,220836855.webp,0
219058276,Внедорожник,219058276.webp,1
222054422,Внедорожник,222054422.webp,1
219833363,Внедорожник,219833363.webp,1
222345567,Седан,222345567.webp,0
222332117,Седан,222332117.webp,0
221499934,Внедорожник,221499934.webp,1
221304639,Седан,221304639.webp,0
216682199,Кроссовер,216682199.webp,1
221811420,Кроссовер,221811420.webp,1
210716667,Седан,210716667.webp,0
215259931,Внедорожник,215259931.webp,1
200963963,Седан,200963963.webp,0
218738791,Внедорожник,218738791.webp,1
222363713,Кроссовер,222363713.webp,1
203164928,Внедорожник,203164928.webp,1
194790210,Кроссовер,194790210.webp,1
220495153,Седан,220495153.webp,0
221108552,Внедорожник,221108552.webp,1
222221407,Седан,222221407.webp,0
221681268,Седан,221681268.webp,0
221672414,Внедорожник,221672414.webp,1
220185725,Кроссовер,220185725.webp,1
221284741,Седан,221284741.webp,0
221268502,Кроссовер,221268502.webp,1
210720217,Кроссовер,210720217.webp,1
193725497,Седан,193725497.webp,0
221231698,Внедорожник,221231698.webp,1
220176337,Кроссовер,220176337.webp,1
221417080,Внедорожник,221417080.webp,1
206537422,Кроссовер,206537422.webp,1
221870414,Кроссовер,221870414.webp,1
222366919,Внедорожник,222366919.webp,1
219611633,Седан,219611633.webp,0
222216056,Кроссовер,222216056.webp,1
221771299,Седан,221771299.webp,0
218567888,Внедорожник,218567888.webp,1
209409722,Кроссовер,209409722.webp,1
221267360,Кроссовер,221267360.webp,1
219527397,Седан,219527397.webp,0
206834802,Кроссовер,206834802.webp,1
221815928,Седан,221815928.webp,0
210714767,Седан,210714767.webp,0
220792050,Кроссовер,220792050.webp,1
218558552,Седан,218558552.webp,0
222393640,Кроссовер,222393640.webp,1
221949563,Внедорожник,221949563.webp,1
222408841,Внедорожник,222408841.webp,1
221774181,Кроссовер,221774181.webp,1
216466885,Внедорожник,216466885.webp,1
221635586,Седан,221635586.webp,0
210604974,Седан,210604974.webp,0
200508295,Внедорожник,200508295.webp,1
216211040,Седан,216211040.webp,0
222274370,Кроссовер,222274370.webp,1
221483157,Седан,221483157.webp,0
222042718,Внедорожник,222042718.webp,1
222283924,Кроссовер,222283924.webp,1
216879045,Седан,216879045.webp,0
221611664,Кроссовер,221611664.webp,1
219275553,Кроссовер,219275553.webp,1
221418002,Седан,221418002.webp,0
221274023,Седан,221274023.webp,0
201521562,Кроссовер,201521562.webp,1
222355596,Кроссовер,222355596.webp,1
222347970,Седан,222347970.webp,0
222333930,Седан,222333930.webp,0
222269194,Внедорожник,222269194.webp,1
222228011,Внедорожник,222228011.webp,1
220788086,Седан,220788086.webp,0
222569356,Седан,222569356.webp,0
221261914,Седан,221261914.webp,0
208685641,Седан,208685641.webp,0
205818273,Седан,205818273.webp,0
219652063,Седан,219652063.webp,0
222560778,Седан,222560778.webp,0
222558284,Седан,222558284.webp,0
213598759,Кроссовер,213598759.webp,1
222543319,Седан,222543319.webp,0
222539219,Седан,222539219.webp,0
222535036,Седан,222535036.webp,0
221303438,Седан,221303438.webp,0
222179470,Седан,222179470.webp,0
210107467,Седан,210107467.webp,0
222420817,Седан,222420817.webp,0
185186852,Внедорожник,185186852.webp,1
222002732,Седан,222002732.webp,0
213095489,Седан,213095489.webp,0
222274936,Кроссовер,222274936.webp,1
142035778,Кроссовер,142035778.webp,1
219952021,Седан,219952021.webp,0
221890040,Седан,221890040.webp,0
214705745,Седан,214705745.webp,0
217831500,Седан,217831500.webp,0
222165494,Седан,222165494.webp,0
219691670,Внедорожник,219691670.webp,1
218554139,Седан,218554139.webp,0
220256831,Седан,220256831.webp,0
222240822,Седан,222240822.webp,0
209902381,Седан,209902381.webp,0
221184724,Седан,221184724.webp,0
222050128,Седан,222050128.webp,0
220449411,Седан,220449411.webp,0
219812845,Седан,219812845.webp,0
211516257,Седан,211516257.webp,0
221876269,Внедорожник,221876269.webp,1
206731928,Внедорожник,206731928.webp,1
222021425,Кроссовер,222021425.webp,1
218935730,Седан,218935730.webp,0
222409701,Седан,222409701.webp,0
222407185,Кроссовер,222407185.webp,1
200929115,Седан,200929115.webp,0
218252202,Седан,218252202.webp,0
222410680,Седан,222410680.webp,0
220609128,Кроссовер,220609128.webp,1
222104055,Кроссовер,222104055.webp,1
222090032,Седан,222090032.webp,0
150420502,Седан,150420502.webp,0
220856369,Кроссовер,220856369.webp,1
216539561,Кроссовер,216539561.webp,1
214958525,Кроссовер,214958525.webp,1
222002004,Седан,222002004.webp,0
216480297,Седан,216480297.webp,0
221104311,Кроссовер,221104311.webp,1
220446375,Кроссовер,220446375.webp,1
221830635,Седан,221830635.webp,0
221792960,Седан,221792960.webp,0
221790750,Седан,221790750.webp,0
217620051,Седан,217620051.webp,0
218916692,Седан,218916692.webp,0
222363183,Седан,222363183.webp,0
221320320,Седан,221320320.webp,0
222361421,Седан,222361421.webp,0
222350124,Кроссовер,222350124.webp,1
174248128,Седан,174248128.webp,0
221185191,Седан,221185191.webp,0
221171283,Кроссовер,221171283.webp,1
217618800,Седан,217618800.webp,0
220548619,Седан,220548619.webp,0
221831457,Седан,221831457.webp,0
222172638,Кроссовер,222172638.webp,1
222171916,Седан,222171916.webp,0
212361387,Кроссовер,212361387.webp,1
222401109,Кроссовер,222401109.webp,1
222397497,Седан,222397497.webp,0
211509125,Седан,211509125.webp,0
217370654,Кроссовер,217370654.webp,1
177685108,Седан,177685108.webp,0
222388216,Кроссовер,222388216.webp,1
220959887,Седан,220959887.webp,0
204066389,Седан,204066389.webp,0
222412321,Седан,222412321.webp,0
215403424,Кроссовер,215403424.webp,1
216439241,Седан,216439241.webp,0
221413619,Седан,221413619.webp,0
219769244,Кроссовер,219769244.webp,1
221275644,Седан,221275644.webp,0
221377192,Седан,221377192.webp,0
219822109,Седан,219822109.webp,0
219070985,Седан,219070985.webp,0
219501233,Кроссовер,219501233.webp,1
221375196,Седан,221375196.webp,0
222922915,Седан,222922915.webp,0
221854901,Кроссовер,221854901.webp,1
221889733,Седан,221889733.webp,0
222368148,Седан,222368148.webp,0
220577833,Седан,220577833.webp,0
221701674,Седан,221701674.webp,0
221409177,Кроссовер,221409177.webp,1
220995753,Седан,220995753.webp,0
217195929,Кроссовер,217195929.webp,1
222621675,Седан,222621675.webp,0
222291443,Седан,222291443.webp,0
222529111,Седан,222529111.webp,0
221966593,Кроссовер,221966593.webp,1
222873692,Седан,222873692.webp,0
198482653,Седан,198482653.webp,0
222855395,Седан,222855395.webp,0
222808496,Седан,222808496.webp,0
221638991,Кроссовер,221638991.webp,1
221583678,Кроссовер,221583678.webp,1
222650626,Седан,222650626.webp,0
222796975,Кроссовер,222796975.webp,1
222786855,Кроссовер,222786855.webp,1
215936878,Седан,215936878.webp,0
222786504,Кроссовер,222786504.webp,1
221011687,Кроссовер,221011687.webp,1
222753999,Седан,222753999.webp,0
222685784,Кроссовер,222685784.webp,1
211887808,Седан,211887808.webp,0
222107999,Седан,222107999.webp,0
222719009,Кроссовер,222719009.webp,1
221984235,Кроссовер,221984235.webp,1
218042096,Седан,218042096.webp,0
212747853,Кроссовер,212747853.webp,1
222811563,Кроссовер,222811563.webp,1
205762404,Седан,205762404.webp,0
222786459,Седан,222786459.webp,0
222660202,Кроссовер,222660202.webp,1
221203304,Седан,221203304.webp,0
222355539,Седан,222355539.webp,0
207300939,Седан,207300939.webp,0
222058937,Седан,222058937.webp,0
204201803,Седан,204201803.webp,0
221903162,Седан,221903162.webp,0
221432945,Кроссовер,221432945.webp,1
222299436,Седан,222299436.webp,0
208309844,Седан,208309844.webp,0
214658269,Седан,214658269.webp,0
222204455,Кроссовер,222204455.webp,1
221752715,Кроссовер,221752715.webp,1
219832025,Седан,219832025.webp,0
222124979,Седан,222124979.webp,0
202667585,Седан,202667585.webp,0
221712577,Седан,221712577.webp,0
219146549,Седан,219146549.webp,0
205327035,Кроссовер,205327035.webp,1
211245506,Седан,211245506.webp,0
220394590,Седан,220394590.webp,0
222369263,Седан,222369263.webp,0
220164908,Кроссовер,220164908.webp,1
222263346,Седан,222263346.webp,0
218515372,Седан,218515372.webp,0
213731500,Седан,213731500.webp,0
194356481,Кроссовер,194356481.webp,1
222117242,Седан,222117242.webp,0
219042089,Седан,219042089.webp,0
222362742,Седан,222362742.webp,0
220504799,Седан,220504799.webp,0
221883143,Седан,221883143.webp,0
180297138,Кроссовер,180297138.webp,1
215803292,Седан,215803292.webp,0
154195045,Кроссовер,154195045.webp,1
222888484,Кроссовер,222888484.webp,1
213182186,Седан,213182186.webp,0
210289196,Седан,210289196.webp,0
220786309,Седан,220786309.webp,0
222305039,Кроссовер,222305039.webp,1
222886422,Кроссовер,222886422.webp,1
222886605,Седан,222886605.webp,0
222886775,Кроссовер,222886775.webp,1
222884458,Кроссовер,222884458.webp,1
222886890,Седан,222886890.webp,0
188631928,Кроссовер,188631928.webp,1
222886559,Седан,222886559.webp,0
222886241,Седан,222886241.webp,0
215241459,Седан,215241459.webp,0
